Project	Class Name	Class Author Count	Project Author Count	Revision Count	LOC	CBO	DIT	LCOM	NOC	RFC	WMC	LSR
wikipedia-map-reduce	TUnmodifiableObjectDoubleMap	1	5	1	1	7	1	83	0	31	31	0.41
wikipedia-map-reduce	JStylerObj	1	5	1	10	0	1	0	0	8	8	0.41
wikipedia-map-reduce	TDoubleHashSet	1	5	1	10	4	4	100	0	74	31	0.41
wikipedia-map-reduce	TFloatDoubleHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	ArticleParserTest	2	5	5	9	4	1	0	0	7	7	0.41
wikipedia-map-reduce	TUnmodifiableFloatCollection	1	5	1	1	2	1	76	2	25	25	0.41
wikipedia-map-reduce	DedupeReducer	1	5	1	7	0	2	0	0	1	1	0.41
wikipedia-map-reduce	TUnmodifiableFloatByteMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	TUnmodifiableObjectByteMap	1	5	1	1	7	1	83	0	31	31	0.41
wikipedia-map-reduce	TSynchronizedLongIntMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TFloatLinkedList	1	5	1	9	6	1	84	0	75	75	0.41
wikipedia-map-reduce	SecondarySortOnHash	1	5	1	10	3	1	0	0	1	1	0.41
wikipedia-map-reduce	CiteDomainCounter	1	5	1	16	2	2	0	0	2	2	0.41
wikipedia-map-reduce	TLongCharMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TByteObjectMapDecorator	1	5	1	9	1	2	67	0	17	17	0.41
wikipedia-map-reduce	TObjectIntMapDecorator	1	5	1	9	1	2	64	0	17	17	0.41
wikipedia-map-reduce	EditorNamespaceTimes	2	5	4	20	2	2	0	0	2	2	0.41
wikipedia-map-reduce	TSynchronizedByteFloatMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TUnmodifiableDoubleDoubleMap	1	5	1	1	7	1	82	0	32	32	0.41
wikipedia-map-reduce	TIntShortHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TByteLongHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TemplateParserTest	1	5	3	8	5	1	0	0	3	3	0.41
wikipedia-map-reduce	TDoubleListDecorator	1	5	1	4	1	2	55	0	10	10	0.41
wikipedia-map-reduce	TFloatSetDecorator	1	5	1	6	1	2	57	0	13	13	0.41
wikipedia-map-reduce	TLinkedList	1	5	2	11	3	2	59	0	26	26	0.41
wikipedia-map-reduce	WordScore	1	5	1	5	0	1	33	0	3	3	0.41
wikipedia-map-reduce	TSynchronizedByteCharMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TObjectHash	1	5	2	12	2	2	78	10	52	29	0.41
wikipedia-map-reduce	RunInitialLinkMapReduce	2	5	3	7	7	2	80	0	15	5	0.41
wikipedia-map-reduce	TCharShortHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TUnmodifiableDoubleCollection	1	5	1	1	2	1	76	2	25	25	0.41
wikipedia-map-reduce	JSONValue	1	5	1	10	10	1	0	0	8	8	0.41
wikipedia-map-reduce	TFloatListDecorator	1	5	1	4	1	2	55	0	10	10	0.41
wikipedia-map-reduce	TSynchronizedByteLongMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TIntLongMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
